SK_ID_CURR,TARGET,kmeans_cluster,hdbscan_cluster,gaussian_mixture_cluster
219734,0,0,6,1
387808,0,0,6,1
339197,0,1,6,2
255982,0,0,6,2
153698,0,0,6,0
375120,0,0,6,0
271668,0,0,6,0
196027,0,1,6,2
114699,0,1,-1,3
398200,0,0,6,0
194008,0,0,6,1
153429,0,0,6,1
214997,0,0,6,0
347857,0,1,-1,2
323674,0,0,6,0
115348,0,1,-1,2
226063,1,1,-1,2
455224,0,1,-1,2
220003,0,1,6,2
332376,0,0,6,0
267801,0,0,6,0
368632,0,1,-1,3
386298,0,1,-1,3
252935,0,1,6,2
255884,0,0,6,1
134443,0,0,-1,2
288457,0,1,-1,3
334159,0,1,-1,3
455467,0,0,-1,4
260570,1,1,-1,3
165875,0,0,6,0
244968,1,0,6,1
353932,0,1,6,2
105100,0,0,-1,1
156540,0,0,6,1
346987,0,0,6,0
440618,0,0,6,1
262435,0,0,6,1
341928,1,1,-1,3
213472,0,0,6,1
117303,0,0,-1,4
115074,0,0,6,1
383758,0,0,6,1
102909,1,0,-1,4
367429,0,0,6,2
309953,0,1,-1,2
352980,0,0,6,2
280522,0,0,6,1
269003,0,1,-1,2
244698,0,1,1,4
389267,0,0,-1,1
280347,0,1,-1,2
431120,0,0,6,0
259717,0,0,6,2
170004,0,0,6,2
332832,0,0,6,1
266987,1,0,6,1
296587,1,0,6,1
453407,0,0,6,1
417945,0,0,6,2
111323,0,1,-1,4
213947,0,1,6,2
421224,0,0,-1,2
435751,0,0,6,1
357244,0,0,6,2
170946,0,1,-1,3
435676,0,0,6,2
130522,0,1,-1,2
173304,0,0,-1,2
225469,0,0,-1,1
225922,0,0,6,2
251179,0,0,6,2
425283,0,0,6,0
358658,0,0,6,1
116881,0,0,6,1
142101,0,1,-1,3
284290,0,0,6,0
180456,1,0,6,0
253757,0,1,-1,2
203257,0,0,6,0
213146,0,0,6,0
260481,0,0,6,1
135942,0,0,6,1
257323,0,0,6,1
409362,0,0,6,1
128113,0,0,-1,0
335296,0,0,2,4
237842,0,1,-1,3
393565,0,0,6,1
362996,0,0,-1,1
374323,0,0,3,4
194268,0,0,6,1
108494,0,0,6,1
205451,0,0,6,1
309509,0,0,6,1
370422,0,1,6,2
297672,0,1,-1,4
449240,0,0,6,1
402455,1,0,6,2
165449,0,0,6,0
159774,0,0,6,0
181715,1,0,6,1
452675,0,0,6,2
388392,0,0,-1,4
424138,0,0,6,2
298489,0,1,-1,2
230607,0,0,-1,2
379158,0,0,6,1
101532,0,1,-1,3
427370,0,0,6,0
441358,0,0,-1,0
293898,0,0,6,2
173497,0,0,6,1
199503,0,0,-1,2
217059,0,0,6,0
247614,0,0,6,1
285404,0,0,6,2
391937,0,1,-1,4
256271,1,0,6,1
429669,0,0,6,0
221577,0,0,6,1
235515,0,0,6,1
439311,0,0,6,1
211212,0,1,-1,3
333645,0,0,6,1
104961,1,1,-1,2
177630,0,0,6,1
444216,0,1,-1,2
376601,0,1,-1,3
138161,0,0,6,1
220225,0,0,6,1
184554,0,0,6,0
454437,0,0,6,0
150231,0,0,6,0
293848,0,0,-1,4
142922,0,1,6,2
326998,0,0,6,1
368881,0,0,6,0
280131,0,0,6,0
140409,0,0,6,1
208530,0,0,6,2
207578,0,0,-1,1
154951,0,0,6,1
430070,0,0,6,1
311046,0,0,6,1
253283,0,0,6,0
311775,0,0,6,0
321663,0,1,-1,2
413993,0,0,6,0
411806,1,0,6,0
108047,0,0,6,2
175753,0,0,6,1
275192,0,1,-1,3
119138,0,0,6,1
211739,0,1,-1,3
421102,0,1,6,2
417914,0,1,1,4
452367,0,1,-1,3
251650,1,1,6,2
395958,0,0,-1,2
403925,1,1,-1,2
287607,0,0,6,0
122028,0,0,6,2
261278,0,1,-1,3
239905,0,1,-1,3
343589,0,0,-1,2
252988,0,0,6,2
269240,0,0,6,0
327513,0,0,6,1
318139,0,0,6,0
363809,0,0,6,1
257188,1,0,6,1
298672,0,1,-1,3
118584,0,0,6,2
446052,0,0,6,0
290430,0,0,6,0
183121,1,1,-1,2
409987,0,0,6,1
217599,0,0,6,1
107749,0,0,6,1
391418,0,1,-1,4
349785,0,0,6,0
190014,0,0,6,0
393452,0,1,-1,2
453319,1,1,-1,4
284015,0,1,6,2
311041,0,0,6,1
292403,0,0,6,0
398375,0,0,6,1
250164,0,0,6,1
268857,0,1,6,2
114733,0,0,6,1
188877,0,0,6,2
196462,0,1,-1,2
384034,0,1,-1,3
396032,0,1,-1,2
330551,0,0,6,1
416384,0,0,6,2
271833,0,0,6,2
312030,0,0,6,0
395486,0,0,6,1
324933,0,0,6,2
358193,0,1,-1,4
451134,0,0,6,1
339377,0,0,6,1
338080,1,1,-1,3
440633,0,1,-1,4
326422,0,0,6,1
259649,0,1,-1,2
118188,0,0,6,2
252755,0,1,6,2
199056,0,0,6,1
291064,0,0,6,0
194040,1,0,6,0
153043,0,1,-1,3
454343,0,0,6,0
383569,0,1,-1,3
428134,1,1,-1,2
197175,0,0,6,0
106641,0,0,6,1
186016,0,0,6,1
166548,0,0,6,2
438046,0,1,-1,4
270879,0,1,-1,4
295203,0,0,6,2
283535,0,0,6,1
287645,0,0,6,0
397586,0,0,6,1
160203,0,1,-1,3
286071,0,0,6,2
390135,0,0,-1,4
326069,0,0,6,1
131134,0,1,-1,2
147586,0,0,-1,1
220880,0,0,2,4
455015,0,0,6,1
262557,0,0,6,0
352238,0,0,-1,4
252455,0,1,-1,2
161962,0,0,6,2
145551,0,0,6,2
297134,0,0,6,0
122738,0,0,6,1
139018,0,0,6,1
400516,0,0,6,1
122776,0,0,6,1
404165,0,0,6,0
137200,0,1,-1,3
421175,0,1,-1,3
453095,0,0,6,0
197800,0,0,6,2
312688,0,0,-1,2
303191,0,1,0,4
212196,0,1,-1,3
309132,0,0,6,2
107442,0,0,6,1
133024,0,1,-1,3
394844,0,1,-1,3
267990,1,0,6,1
356050,0,0,6,1
200613,0,0,6,2
107063,0,0,6,1
345731,0,1,-1,2
338881,0,0,6,0
137991,0,1,-1,3
200684,0,0,-1,4
301272,0,0,6,1
203544,0,0,6,1
171792,0,0,6,1
136706,0,0,-1,2
181979,1,1,-1,3
331428,0,0,-1,0
437767,0,0,6,1
119654,0,1,-1,2
215051,1,0,6,1
254236,0,0,6,1
142117,0,0,6,1
155206,0,1,-1,2
265322,0,0,6,0
276875,0,0,6,1
310882,0,0,6,1
309822,0,0,-1,4
175323,0,1,6,2
382802,0,0,6,1
257126,0,1,-1,3
379311,0,0,6,0
141979,0,0,6,1
216000,0,0,6,1
204028,1,0,6,0
231671,0,0,6,1
103049,0,1,-1,2
135748,0,0,-1,2
337356,0,0,6,1
134653,0,1,-1,2
342776,0,0,6,2
311094,0,1,6,2
377269,0,0,6,1
447177,0,0,6,0
424650,0,0,6,1
362673,0,0,6,0
348951,0,0,-1,2
253315,1,0,6,2
118676,0,1,-1,2
140660,0,0,6,0
129702,0,0,6,0
357741,0,0,6,2
158086,0,0,6,1
116771,0,1,-1,3
275211,0,0,-1,2
159568,0,0,6,1
223566,0,0,6,2
155326,0,0,6,2
194517,0,0,-1,2
275260,0,0,-1,4
202850,0,1,-1,3
114807,0,0,6,1
108286,0,0,6,0
252501,0,0,6,1
330828,0,0,6,1
417387,1,1,-1,2
301520,0,1,-1,3
197670,1,0,-1,0
127794,0,0,-1,4
160616,0,0,6,1
292653,0,0,6,0
229561,0,1,-1,3
231517,0,1,-1,2
382728,0,1,-1,3
362961,0,0,6,1
262813,0,0,-1,2
454597,0,1,-1,4
216204,0,1,-1,4
382466,0,0,6,1
121164,0,0,6,2
247663,0,0,6,1
337529,0,0,6,1
221986,0,0,-1,4
229895,0,0,6,1
145432,0,1,-1,3
365665,0,1,-1,4
399119,0,1,-1,2
259060,0,0,6,0
310099,0,0,-1,1
122094,0,0,6,1
318745,0,1,-1,3
373975,0,0,6,1
442948,0,1,6,2
427517,0,1,-1,2
310685,0,0,6,2
135167,0,1,-1,3
378735,0,0,6,2
206662,1,1,-1,4
126193,0,0,6,1
295273,0,0,6,1
316985,0,0,6,0
234477,0,0,-1,2
220397,0,0,6,1
145486,0,1,-1,3
208917,0,0,3,4
226033,0,1,-1,3
408731,0,1,-1,3
225742,0,1,-1,2
217039,1,0,-1,1
423421,0,1,6,2
387746,0,0,-1,4
159313,0,0,6,2
434280,0,0,6,0
425275,0,1,-1,4
191856,0,1,-1,4
454976,0,0,6,1
190525,0,0,6,1
419237,0,0,6,1
373490,0,1,-1,3
333193,0,0,-1,4
238628,0,0,6,0
235243,0,1,-1,3
284497,0,0,6,0
223815,0,1,6,2
346606,0,1,-1,3
267882,0,0,6,1
247648,0,0,6,1
319480,0,0,6,1
358904,0,0,6,2
239554,0,1,-1,2
375836,0,0,6,1
258105,1,1,0,2
210760,0,0,6,1
401323,0,1,-1,4
262647,0,1,6,2
357853,0,0,-1,2
353903,0,1,-1,3
277278,0,0,6,0
234424,0,0,6,1
431273,0,1,-1,4
132394,0,0,-1,2
194750,0,0,6,0
228381,0,0,-1,2
392916,0,0,-1,2
312661,0,0,6,0
175085,0,1,-1,2
387207,0,0,-1,2
410417,0,1,-1,4
449498,0,1,1,4
350709,0,1,6,2
321472,0,1,-1,4
437267,0,1,-1,3
228634,0,1,6,2
338556,0,0,6,0
242099,0,0,6,1
330139,0,1,-1,2
253609,0,0,6,0
286149,0,1,-1,4
346249,0,0,6,1
198203,0,1,-1,2
379446,0,0,6,1
376372,0,0,6,1
256977,1,0,6,1
330278,0,0,6,0
135882,1,0,-1,1
426570,0,1,-1,3
385721,0,0,6,1
421820,1,0,6,1
393137,0,0,6,1
135252,0,0,6,2
392884,0,1,-1,4
233757,0,0,6,1
320832,0,1,-1,3
108456,0,1,-1,2
266113,0,0,6,2
123400,0,0,6,1
134382,0,1,-1,3
401681,0,0,6,2
454720,0,1,-1,2
343532,0,1,6,2
371304,0,0,6,1
109334,0,0,6,2
357514,1,0,6,2
191228,0,0,6,0
296580,0,1,-1,3
209322,0,0,6,0
209315,0,0,6,0
161972,0,1,-1,4
310392,0,1,-1,3
214572,0,0,6,0
177775,0,0,-1,0
333261,0,0,6,0
431292,0,0,6,1
320584,0,0,6,1
251172,0,0,6,1
287333,0,0,6,1
175358,0,0,-1,1
314014,1,0,6,1
163167,0,0,6,2
355314,0,1,6,2
296191,0,1,-1,2
322363,0,0,6,0
124878,0,0,6,0
313495,0,0,-1,2
295589,0,0,6,1
274580,0,0,-1,2
230997,0,0,6,1
101173,0,0,6,1
125285,0,1,-1,2
312630,1,0,-1,4
375543,0,0,6,2
136459,0,1,-1,3
163325,0,1,6,2
202710,0,0,6,2
320317,0,1,6,2
100978,0,0,6,0
222503,0,1,-1,2
128341,1,1,-1,4
218108,0,0,-1,1
223200,0,0,6,0
163777,0,0,6,1
452872,0,0,6,1
211068,1,0,6,0
177078,0,0,6,0
134703,0,0,6,0
288657,0,1,-1,3
408303,0,0,6,1
288966,0,0,6,1
438920,0,0,6,1
443855,0,1,-1,3
371381,0,0,6,0
410384,0,0,6,0
282578,0,1,-1,2
328775,0,0,-1,1
212758,0,0,6,0
307290,0,1,6,2
314793,0,0,6,1
190197,0,0,6,2
121522,0,1,-1,3
429764,0,0,6,2
186987,1,0,6,2
190260,0,0,6,2
209945,0,0,6,0
381543,0,0,6,1
168591,0,1,-1,3
438709,0,1,6,2
360196,0,0,6,0
110244,0,0,-1,4
355389,0,0,6,1
346297,1,0,6,0
214443,0,0,-1,1
234598,0,0,6,1
268926,0,0,6,0
134974,0,0,6,1
335324,0,0,6,2
191210,0,0,6,0
414789,0,0,6,1
157135,0,0,6,0
255656,0,0,6,0
438512,0,1,-1,3
198339,1,0,6,1
353756,0,0,6,1
184950,0,0,6,1
214677,0,0,6,0
128239,0,0,6,1
413301,0,0,6,0
404107,0,0,-1,1
206333,0,0,6,1
185852,0,0,6,0
107742,1,0,6,1
123924,0,0,6,0
330693,0,0,6,1
245389,0,0,6,1
201721,0,1,-1,2
106204,0,0,6,1
112497,0,0,6,1
186213,0,0,6,0
286232,0,0,6,1
320085,0,0,6,0
220399,0,1,-1,3
122878,0,0,6,1
404449,0,0,6,1
164399,0,0,6,1
291508,0,0,6,1
101295,0,1,-1,3
390064,0,0,6,1
252422,0,1,-1,3
416043,0,0,6,0
105580,0,0,6,1
409540,0,1,-1,3
384454,0,0,6,1
152994,0,0,6,1
158630,0,1,-1,3
143198,0,1,6,2
351354,0,0,6,1
247789,0,0,6,1
251588,0,1,-1,2
353341,0,0,6,1
132366,1,0,6,0
207190,0,1,-1,3
315408,0,1,-1,4
233731,0,1,-1,3
417638,0,1,-1,4
147740,1,1,-1,2
376853,0,0,6,1
161688,0,0,6,1
142567,0,0,6,2
248008,0,0,-1,2
279304,0,0,6,1
181448,0,0,-1,1
145903,0,0,6,1
202569,0,0,6,2
336076,1,0,6,1
449461,0,1,-1,3
210989,0,0,6,1
408078,0,1,-1,2
127754,0,0,6,1
110627,0,1,6,2
271282,0,1,-1,3
364832,0,0,6,0
168641,0,0,-1,1
312832,0,1,-1,4
230924,0,0,6,1
235360,0,0,6,1
209303,0,0,6,0
101608,0,0,6,1
362585,0,0,-1,4
207454,0,1,-1,3
330893,0,0,6,0
150248,0,0,-1,2
448326,0,0,6,2
159330,1,0,6,0
437484,0,0,-1,4
202251,0,1,-1,2
128520,0,0,6,0
119888,1,0,-1,2
162967,0,0,6,0
330767,0,1,6,2
131948,0,1,-1,2
454051,0,0,6,1
246002,0,1,-1,3
167696,1,0,6,0
189893,0,0,-1,0
245483,0,1,5,3
434596,0,0,6,2
298325,0,0,6,1
430439,0,1,-1,2
456187,0,0,6,1
192586,0,1,-1,3
295590,0,0,6,0
160461,0,0,-1,2
447737,0,0,6,2
434929,0,1,-1,3
432332,0,0,6,1
126746,0,1,-1,4
339151,0,0,6,2
263036,0,1,6,2
430118,0,1,-1,2
178108,0,0,6,0
415925,1,0,6,1
338619,0,0,6,2
182875,0,0,6,1
264181,0,0,6,0
192955,0,0,6,0
191001,0,1,-1,4
258445,0,0,-1,1
285999,0,0,6,1
298712,0,0,6,0
315298,1,0,6,1
296476,0,0,6,0
254661,0,0,6,1
355192,0,0,6,1
370249,0,1,-1,3
166558,1,1,-1,4
138428,0,0,6,1
152074,0,0,6,0
408152,0,0,6,1
433990,0,0,-1,0
134196,0,0,6,1
419569,0,0,6,1
256109,0,0,-1,4
133378,0,1,-1,2
157520,0,0,6,2
127103,0,1,6,2
276534,0,1,-1,2
190814,0,0,-1,4
383457,0,0,6,0
393108,0,0,-1,2
168080,0,1,-1,3
227489,1,1,-1,2
116496,0,0,6,2
203438,0,0,6,0
273478,0,1,6,2
253034,1,0,6,2
415630,0,0,6,0
384507,0,1,-1,3
131184,0,1,-1,3
288856,0,0,-1,2
413180,0,0,6,2
158362,0,0,6,1
312476,1,0,6,1
431415,0,0,6,0
427558,0,1,-1,3
122216,0,0,-1,2
412396,0,1,-1,2
452221,0,0,6,0
135863,0,1,-1,3
210237,0,0,-1,2
240683,0,1,6,2
428990,0,0,6,1
183583,1,0,-1,1
194780,0,0,6,2
316689,1,1,-1,3
111941,0,1,-1,3
266268,0,0,6,1
103447,0,0,-1,4
215965,0,0,-1,2
209898,0,0,6,0
162991,0,1,6,2
303995,0,0,6,1
179817,0,1,-1,3
337776,0,1,-1,3
159515,0,0,-1,1
140408,0,0,6,2
432711,0,0,6,1
122813,1,0,6,1
190066,0,1,6,2
354329,0,0,6,0
144679,0,1,-1,4
405584,1,0,-1,1
270672,0,0,6,1
132864,0,0,-1,2
195797,1,0,-1,1
198245,0,0,6,1
320028,1,1,-1,2
330487,0,0,6,2
297030,0,1,6,2
156956,0,0,6,0
283623,0,1,-1,2
297414,0,0,6,0
352878,0,1,-1,2
220349,0,1,6,2
444251,0,0,6,1
388893,0,0,6,0
400608,1,1,-1,4
353858,0,0,6,1
235798,0,0,-1,4
157261,0,0,6,1
264279,0,1,-1,3
332016,0,1,6,2
367185,0,0,6,2
288998,0,0,6,0
314059,0,0,6,1
149358,0,1,-1,2
344236,0,0,6,1
244829,0,0,6,1
428543,0,1,-1,4
160127,0,1,-1,2
243964,0,1,-1,3
342578,0,1,-1,3
204750,0,0,6,0
360167,0,0,6,1
408452,0,0,6,1
233302,0,0,6,1
128629,0,0,6,0
204568,0,0,-1,1
411186,0,0,6,1
395458,1,0,6,1
444215,0,0,-1,2
381212,0,0,-1,4
292882,0,1,6,2
105623,1,0,6,1
348597,0,0,6,1
376840,0,0,6,1
390978,0,1,-1,4
190363,0,1,-1,3
147863,0,0,-1,1
278553,0,0,6,0
174169,0,0,6,1
412649,0,0,6,1
241827,0,1,-1,3
365082,0,0,6,1
122114,0,1,1,4
412744,0,0,6,2
260847,0,0,6,0
339311,0,0,-1,2
370156,0,0,6,1
274018,0,0,6,1
117848,0,1,6,2
106028,0,0,6,2
448161,0,1,-1,3
154208,0,1,6,2
334661,0,0,6,1
398090,0,0,6,0
254857,1,1,1,4
384738,0,0,6,1
346286,0,0,6,1
108686,1,0,6,0
423757,0,1,-1,3
210889,0,1,-1,3
114827,0,1,-1,3
146892,0,0,6,0
218561,1,0,-1,4
325100,0,1,-1,3
442380,0,1,6,2
121877,0,1,6,2
210898,0,0,6,1
390963,0,0,6,0
244522,0,0,6,1
447020,0,1,6,2
419522,0,0,-1,4
283902,1,1,-1,4
448171,0,0,6,1
428380,0,0,6,1
383078,0,1,-1,3
229546,0,0,6,0
377199,0,0,6,0
254569,0,1,-1,4
390368,0,1,-1,2
197461,0,0,6,1
347126,0,0,6,1
429859,0,0,6,0
107371,0,0,-1,4
127680,0,0,-1,4
390448,0,0,6,0
318972,0,0,6,1
115065,0,1,-1,2
377501,0,0,6,0
327483,0,0,6,1
245047,0,0,6,1
305117,0,0,6,2
254298,0,0,6,2
193236,0,1,6,2
308195,0,0,6,0
296517,0,1,6,2
328021,0,1,-1,3
159378,0,1,6,2
187859,1,1,-1,3
102285,0,0,6,1
154542,1,1,-1,2
152803,0,0,6,2
359380,0,0,6,0
251781,0,1,-1,3
247000,0,0,6,0
394463,0,0,6,1
166539,1,0,6,0
134848,0,0,-1,4
377897,0,1,-1,3
314519,0,0,6,1
313719,0,0,6,1
404792,0,1,-1,4
109388,0,1,-1,3
396623,0,0,6,0
212257,0,1,-1,3
351885,0,0,6,1
247657,1,0,-1,1
237655,0,0,6,0
354244,0,0,6,0
236662,0,1,-1,3
269006,0,0,-1,1
294866,0,0,6,1
281827,0,0,6,1
134556,0,0,6,0
306436,0,0,-1,2
197652,0,0,6,0
258793,0,1,-1,3
149903,0,0,6,1
296673,0,0,6,1
381684,0,0,6,0
237509,0,0,6,1
251367,0,0,6,2
184978,0,1,6,2
351935,0,0,6,0
131252,0,0,6,1
259017,0,0,-1,1
362647,0,0,6,1
389166,1,0,6,0
388068,0,1,-1,2
162500,0,0,6,1
126838,0,0,6,1
126465,0,1,-1,3
132698,0,1,-1,2
319802,0,0,6,0
142471,0,1,6,2
397980,0,0,6,1
363596,0,0,6,0
167560,0,0,6,1
321599,0,1,4,3
157017,0,0,6,1
261157,0,0,-1,1
386131,0,0,6,1
322144,0,0,6,0
368516,0,0,6,0
128077,0,0,6,0
226418,0,1,-1,3
117844,0,1,-1,3
299465,0,1,-1,4
358638,0,1,-1,3
422009,0,0,6,1
300278,0,0,6,1
136814,1,0,6,0
206660,0,0,6,2
195364,0,1,-1,2
209889,1,0,6,1
398056,0,1,-1,3
223846,0,0,6,1
163662,0,0,6,1
233158,0,0,6,2
143204,0,0,6,0
321712,0,0,6,1
427903,1,0,6,0
432505,0,0,6,1
124265,0,0,6,0
217238,0,0,6,0
310874,0,0,6,1
418353,0,1,6,2
303486,0,0,6,2
198303,0,0,-1,2
318653,0,0,-1,1
160700,0,0,6,1
368037,0,0,6,0
137064,0,0,6,2
431868,0,0,6,1
380277,0,0,6,1
239163,0,0,6,0
153669,0,0,6,1
446099,0,0,6,0
281826,0,1,-1,3
359776,0,0,-1,1
186075,1,1,-1,4
162416,0,1,-1,3
247450,0,0,6,1
314999,0,1,-1,2
334604,0,0,6,2
366096,0,0,6,0
404652,0,0,6,1
381911,0,0,6,0
427397,0,0,6,1
301430,0,0,6,1
445944,0,0,6,0
381925,1,0,6,1
102951,0,1,6,2
396492,0,0,6,0
360970,0,1,1,4
397884,0,0,6,1
310930,0,0,6,1
264213,0,0,6,0
109727,0,1,-1,3
174437,0,0,6,2
211406,0,0,6,0
387411,0,1,-1,3
210355,0,0,6,0
402301,0,0,6,0
176203,0,1,-1,4
417630,0,1,-1,2
409047,0,1,-1,2
414244,0,1,-1,2
292095,0,0,6,1
402877,0,0,-1,4
234058,0,0,6,0
322462,0,0,6,1
192398,0,0,6,0
157449,0,0,6,0
105577,1,1,-1,3
350129,0,0,6,1
169154,0,1,-1,2
198246,0,1,-1,3
342804,0,0,6,1
327554,0,0,6,1
382785,0,0,-1,4
421449,0,0,6,0
224590,0,0,-1,2
131883,0,1,-1,3
263140,0,0,-1,2
410343,0,0,-1,1
112603,0,0,6,1
296909,0,1,6,2
269021,0,1,-1,3
110641,1,0,6,1
112109,0,0,6,0
411246,0,0,6,1
217200,0,0,6,1
338989,1,0,6,0
317326,0,1,-1,2
194993,0,0,6,0
117990,0,0,6,0
405167,0,0,6,1
221091,0,0,6,1
443200,0,0,6,0
113345,0,1,-1,3
296708,0,0,6,2
245685,1,1,-1,3
162319,1,1,-1,3
107424,0,0,6,1
349762,0,1,-1,3
199567,0,0,6,1
408708,0,0,6,0
203022,0,1,-1,3
129355,0,0,6,1
137487,1,0,-1,1
361196,0,0,-1,1
119113,0,0,6,0
327653,0,0,6,2
429263,0,1,-1,4
295853,0,0,-1,4
312944,0,1,-1,3
271848,0,1,-1,2
239308,0,0,6,0
436047,0,0,6,1
391948,0,0,6,2
415484,0,1,-1,2
215995,0,1,-1,3
245827,0,1,-1,3
332630,0,0,6,0
276974,0,0,6,2
245401,0,0,6,1
246648,0,0,-1,1
291164,0,0,6,2
147071,0,0,6,0
403496,0,0,6,1
227426,0,0,-1,4
147505,0,0,6,0
360556,0,0,6,1
195026,1,1,-1,3
381372,0,0,6,0
116574,0,0,6,1
149869,0,0,-1,2
161495,0,0,6,1
131684,0,0,6,2
288062,0,0,6,1
349162,0,0,6,2
123708,0,0,6,1
385295,0,0,6,1
447262,0,0,6,1
359013,0,1,6,2
168358,1,0,6,1
280236,0,0,6,0
321981,0,0,6,1
117947,0,1,-1,3
310131,0,0,-1,4
319317,0,0,6,2
182658,0,0,-1,1
289918,0,0,6,2
229414,0,1,-1,2
153850,0,0,-1,1
230500,1,0,6,1
302791,0,1,6,2
422625,0,0,6,1
434964,0,0,6,1
104220,0,1,-1,2
236141,0,0,6,1
223801,0,0,6,0
297750,0,0,-1,4
301707,0,0,6,1
430450,0,0,6,1
170945,0,0,6,1
290855,0,0,-1,2
104108,0,1,6,2
137084,0,0,6,0
376512,0,0,6,1
411791,0,0,6,0
113879,0,0,6,1
416424,0,1,-1,2
301655,0,0,-1,0
376712,0,0,6,1
156635,0,1,-1,3
447392,0,1,-1,4
287338,0,0,6,1
316735,0,0,6,1
180362,0,0,6,0
229674,0,1,-1,3
413149,0,1,-1,3
340328,0,0,6,0
118384,0,0,6,1
205369,0,0,6,0
129608,0,0,6,1
359583,0,0,6,1
198077,0,0,6,1
246093,0,1,6,2
264731,0,1,-1,2
111653,0,0,6,1
235870,0,0,6,0
424066,0,1,-1,3
153613,0,0,6,1
392893,0,1,6,2
147557,0,0,6,2
121831,0,0,6,0
360041,0,0,6,2
278235,0,1,-1,3
374718,0,0,-1,1
196011,0,0,6,1
425014,0,0,6,0
354405,0,0,-1,4
140062,0,1,6,2
437113,0,0,6,0
246292,0,0,6,1
293598,0,0,6,1
146841,0,1,6,2
411209,0,0,6,0
384318,0,0,6,0
363353,0,0,6,2
449379,0,0,-1,1
269593,0,0,6,1
245216,0,0,6,1
352509,1,1,-1,3
338159,0,0,6,1
445567,0,0,6,2
176924,0,1,-1,3
164327,0,0,6,1
243436,0,0,-1,0
416671,0,1,-1,3
242845,0,0,6,1
343360,0,1,-1,2
386249,0,1,-1,4
189548,0,1,6,2
393619,0,0,6,1
104116,1,0,6,0
347099,0,0,6,0
240770,0,0,6,1
337871,0,0,6,2
347271,1,0,6,2
139582,0,0,6,1
396541,0,0,6,0
242905,1,0,6,0
140946,0,1,-1,3
124194,0,0,-1,4
169469,0,1,-1,2
153984,0,1,6,2
198300,0,1,-1,3
217829,1,0,6,0
249991,0,0,6,2
107567,0,0,6,1
431052,0,1,-1,3
333981,0,0,6,2
198944,0,0,6,0
296349,0,0,6,0
140999,0,0,6,1
184814,0,0,6,0
423245,0,0,6,1
447206,1,0,6,1
142877,0,0,6,1
201535,0,0,6,0
127551,1,1,6,2
385173,0,0,6,1
158236,0,0,6,0
376395,0,0,6,1
222141,0,0,-1,4
340693,0,1,6,2
367022,1,0,6,1
372392,0,1,-1,3
373444,0,0,6,1
363702,0,1,6,2
183375,1,0,6,1
365415,0,1,1,4
281375,0,0,-1,1
322732,0,0,-1,4
344578,0,1,-1,2
186342,0,0,6,1
191118,0,0,6,2
376409,0,0,6,0
169411,1,1,-1,3
126176,0,0,6,2
207042,0,1,-1,3
243706,0,0,-1,4
263364,0,0,6,1
385204,0,1,6,2
373313,0,1,-1,2
275108,0,0,-1,2
237287,0,0,6,1
333194,0,0,6,1
352580,0,1,6,2
233237,1,1,6,2
312738,0,0,-1,4
331628,0,0,6,0
190479,0,1,6,2
330985,0,0,6,1
241101,0,0,6,1
318553,0,1,-1,3
418850,0,1,6,2
142456,0,0,6,1
199556,0,0,6,0
171052,0,1,-1,3
218002,0,0,6,1
208929,0,0,6,1
288718,0,0,6,1
194694,0,0,6,1
231467,0,1,-1,4
402037,0,0,6,1
438707,0,0,6,1
225401,0,0,6,0
194768,0,0,6,1
393665,0,0,6,1
141360,0,0,6,0
349880,1,0,6,1
306158,0,0,6,1
277497,1,0,6,0
157083,0,0,6,1
115788,0,0,6,2
191641,0,0,6,1
344491,0,0,-1,2
345039,0,1,-1,2
303225,0,0,-1,1
272771,0,0,6,1
441472,0,0,6,0
374830,0,1,-1,3
263043,0,1,-1,2
149382,0,1,6,2
223833,0,1,-1,4
146503,0,0,6,1
401427,0,1,-1,2
139566,0,1,-1,3
164720,0,0,6,0
199078,0,0,6,2
309085,0,0,6,0
453615,0,0,6,1
206343,0,0,6,1
193182,0,0,6,1
429036,0,0,6,0
213451,0,0,-1,2
160065,0,0,6,1
121451,0,0,6,1
329591,0,0,6,2
426714,0,0,6,0
450268,0,0,6,0
368776,0,0,-1,1
373039,0,1,-1,3
164811,0,1,-1,2
392655,0,0,6,1
122190,0,0,6,1
358985,0,0,6,1
232378,0,0,6,1
421698,0,1,6,2
268532,0,1,-1,3
209532,0,0,6,1
455314,1,0,6,0
438563,0,0,-1,2
159558,0,1,-1,3
119110,0,0,6,0
408038,0,1,-1,3
199348,0,1,-1,3
188416,0,0,6,0
236642,0,0,6,0
337032,0,0,6,2
437465,0,0,-1,2
141462,0,0,6,0
301659,0,0,6,0
255838,0,1,-1,4
335831,0,0,6,0
269684,0,0,6,0
284697,0,1,-1,2
408185,0,0,6,2
129519,0,0,6,1
345830,0,1,-1,2
141321,1,1,-1,3
231826,0,0,6,2
208495,0,0,6,0
231574,0,0,6,2
455783,0,0,6,1
112762,0,0,6,1
396723,0,0,6,1
454076,0,0,6,1
367954,0,0,6,0
417125,0,0,6,1
288275,0,1,-1,2
232480,0,0,6,1
215764,0,0,6,1
161624,1,1,-1,2
341898,0,0,6,1
272089,0,0,6,0
278676,0,0,6,1
199472,0,0,6,1
269057,0,0,6,0
274735,0,0,6,2
433551,0,1,-1,3
196700,0,0,6,0
415661,0,1,6,2
